start,end,weight
S_299,S_326,1.0
S_299,S_407,1.0
S_299,S_487,1.0
S_299,S_582,1.0
S_299,S_583,1.0
S_299,S_584,1.0
S_299,S_589,1.0
S_299,S_621,1.0
S_299,S_628,1.0
S_299,S_648,1.0
S_299,S_658,1.0
S_299,S_667,1.0
S_299,S_694,1.0
S_300,S_18,1.0
S_300,S_43,1.0
S_300,S_45,1.0
S_300,S_48,1.0
S_300,S_64,1.0
S_300,S_70,1.0
S_300,S_72,1.0
S_300,S_86,1.0
S_300,S_87,1.0
S_300,S_89,1.0
S_300,S_102,1.0
S_300,S_130,1.0
S_300,S_133,1.0
S_300,S_161,1.0
S_300,S_171,1.0
S_300,S_183,1.0
S_300,S_218,1.0
S_300,S_224,1.0
S_300,S_228,1.0
S_300,S_267,1.0
S_300,S_280,1.0
S_300,S_320,1.0
S_300,S_419,1.0
S_300,S_523,1.0
S_300,S_709,1.0
S_300,S_715,1.0
S_301,S_47,1.0
S_301,S_52,1.0
S_301,S_54,1.0
S_301,S_96,1.0
S_301,S_99,1.0
S_301,S_103,1.0
S_301,S_104,1.0
S_301,S_132,1.0
S_301,S_136,1.0
S_301,S_141,1.0
S_301,S_181,1.0
S_301,S_185,1.0
S_301,S_213,1.0
S_301,S_220,1.0
S_301,S_250,1.0
S_301,S_307,1.0
S_301,S_327,1.0
S_301,S_336,1.0
S_301,S_664,1.0
S_301,S_700,1.0
S_302,S_6,1.0
S_302,S_29,1.0
S_302,S_36,1.0
S_302,S_65,1.0
S_302,S_82,1.0
S_302,S_95,1.0
S_302,S_128,1.0
S_302,S_158,1.0
S_302,S_189,1.0
S_302,S_190,1.0
S_302,S_195,1.0
S_302,S_215,1.0
S_302,S_234,1.0
S_302,S_254,1.0
S_302,S_278,1.0
S_302,S_291,1.0
S_302,S_292,1.0
S_303,S_3,1.0
S_303,S_6,1.0
S_303,S_53,1.0
S_303,S_65,1.0
S_303,S_68,1.0
S_303,S_80,1.0
S_303,S_109,1.0
S_303,S_140,1.0
S_303,S_148,1.0
S_303,S_165,1.0
S_303,S_172,1.0
S_303,S_176,1.0
S_303,S_193,1.0
S_303,S_204,1.0
S_303,S_207,1.0
S_303,S_217,1.0
S_303,S_225,1.0
S_303,S_258,1.0
S_303,S_282,1.0
S_303,S_283,1.0
S_303,S_288,1.0
S_303,S_314,1.0
S_303,S_675,1.0
S_304,S_0,1.0
S_304,S_22,1.0
S_304,S_41,1.0
S_304,S_52,1.0
S_304,S_67,1.0
S_304,S_104,1.0
S_304,S_135,1.0
S_304,S_142,1.0
S_304,S_157,1.0
S_304,S_169,1.0
S_304,S_198,1.0
S_304,S_220,1.0
S_304,S_243,1.0
S_304,S_246,1.0
S_304,S_248,1.0
S_304,S_255,1.0
S_304,S_259,1.0
S_304,S_261,1.0
S_304,S_265,1.0
S_304,S_294,1.0
S_304,S_308,1.0
S_304,S_327,1.0
S_304,S_408,1.0
S_304,S_465,1.0
S_304,S_469,1.0
S_304,S_472,1.0
S_304,S_496,1.0
S_304,S_497,1.0
S_304,S_514,1.0
S_304,S_527,1.0
S_304,S_698,1.0
S_304,S_700,1.0
S_304,S_701,1.0
S_305,S_44,1.0
S_305,S_49,1.0
S_305,S_66,1.0
S_305,S_88,1.0
S_305,S_139,1.0
S_305,S_147,1.0
S_305,S_154,1.0
S_305,S_177,1.0
S_305,S_209,1.0
S_305,S_217,1.0
S_305,S_226,1.0
S_305,S_227,1.0
S_305,S_229,1.0
S_305,S_232,1.0
S_305,S_251,1.0
S_305,S_262,1.0
S_305,S_270,1.0
S_305,S_286,1.0
S_305,S_297,1.0
S_305,S_318,1.0
S_305,S_321,1.0
S_305,S_323,1.0
S_305,S_324,1.0
S_305,S_325,1.0
S_305,S_326,1.0
S_305,S_487,1.0
S_305,S_683,1.0
S_306,S_3,1.0
S_306,S_7,1.0
S_306,S_11,1.0
S_306,S_23,1.0
S_306,S_24,1.0
S_306,S_31,1.0
S_306,S_40,1.0
S_306,S_42,1.0
S_306,S_53,1.0
S_306,S_57,1.0
S_306,S_62,1.0
S_306,S_71,1.0
S_306,S_83,1.0
S_306,S_92,1.0
S_306,S_93,1.0
S_306,S_97,1.0
S_306,S_105,1.0
S_306,S_108,1.0
S_306,S_119,1.0
S_306,S_146,1.0
S_306,S_148,1.0
S_306,S_165,1.0
S_306,S_166,1.0
S_306,S_172,1.0
S_306,S_176,1.0
S_306,S_193,1.0
S_306,S_200,1.0
S_306,S_202,1.0
S_306,S_207,1.0
S_306,S_214,1.0
S_306,S_222,1.0
S_306,S_225,1.0
S_306,S_231,1.0
S_306,S_256,1.0
S_306,S_264,1.0
S_306,S_269,1.0
S_306,S_282,1.0
S_306,S_288,1.0
S_306,S_328,1.0
S_306,S_524,1.0
S_306,S_526,1.0
S_306,S_528,1.0
S_306,S_620,1.0
S_306,S_675,1.0
S_306,S_715,1.0
S_307,S_12,1.0
S_307,S_25,1.0
S_307,S_37,1.0
S_307,S_47,1.0
S_307,S_54,1.0
S_307,S_56,1.0
S_307,S_69,1.0
S_307,S_96,1.0
S_307,S_103,1.0
S_307,S_112,1.0
S_307,S_131,1.0
S_307,S_132,1.0
S_307,S_136,1.0
S_307,S_141,1.0
S_307,S_144,1.0
S_307,S_181,1.0
S_307,S_185,1.0
S_307,S_213,1.0
S_307,S_260,1.0
S_307,S_301,1.0
S_307,S_330,1.0
S_307,S_664,1.0
S_308,S_0,1.0
S_308,S_8,1.0
S_308,S_26,1.0
S_308,S_41,1.0
S_308,S_46,1.0
S_308,S_51,1.0
S_308,S_67,1.0
S_308,S_107,1.0
S_308,S_135,1.0
S_308,S_142,1.0
S_308,S_157,1.0
S_308,S_160,1.0
S_308,S_169,1.0
S_308,S_192,1.0
S_308,S_219,1.0
S_308,S_237,1.0
S_308,S_245,1.0
S_308,S_246,1.0
S_308,S_248,1.0
S_308,S_255,1.0
S_308,S_259,1.0
S_308,S_261,1.0
S_308,S_265,1.0
S_308,S_274,1.0
S_308,S_294,1.0
S_308,S_304,1.0
S_308,S_408,1.0
S_308,S_417,1.0
S_308,S_469,1.0
S_308,S_472,1.0
S_308,S_476,1.0
S_308,S_485,1.0
S_308,S_496,1.0
S_308,S_497,1.0
S_308,S_514,1.0
S_308,S_527,1.0
S_308,S_650,1.0
S_308,S_651,1.0
S_308,S_673,1.0
S_308,S_685,1.0
S_308,S_698,1.0
S_308,S_701,1.0
S_308,S_703,1.0
S_308,S_705,1.0
S_309,S_35,1.0
S_309,S_49,1.0
S_309,S_55,1.0
S_309,S_61,1.0
S_309,S_66,1.0
S_309,S_177,1.0
S_309,S_180,1.0
S_309,S_196,1.0
S_309,S_208,1.0
S_309,S_212,1.0
S_309,S_253,1.0
S_309,S_270,1.0
S_309,S_273,1.0
S_309,S_287,1.0
S_309,S_289,1.0
S_309,S_293,1.0
S_309,S_297,1.0
S_309,S_299,1.0
S_309,S_311,1.0
S_309,S_312,1.0
S_309,S_315,1.0
S_309,S_316,1.0
S_309,S_323,1.0
S_309,S_407,1.0
S_309,S_487,1.0
S_309,S_582,1.0
S_309,S_583,1.0
S_309,S_584,1.0
S_309,S_586,1.0
S_309,S_587,1.0
S_309,S_589,1.0
S_309,S_628,1.0
S_309,S_648,1.0
S_309,S_658,1.0
S_309,S_667,1.0
S_309,S_694,1.0
S_310,S_35,1.0
S_310,S_55,1.0
S_310,S_66,1.0
S_310,S_88,1.0
S_310,S_110,1.0
S_310,S_114,1.0
S_310,S_180,1.0
S_310,S_194,1.0
S_310,S_208,1.0
S_310,S_209,1.0
S_310,S_212,1.0
S_310,S_226,1.0
S_310,S_232,1.0
S_310,S_235,1.0
S_310,S_266,1.0
S_310,S_273,1.0
S_310,S_284,1.0
S_310,S_289,1.0
S_310,S_297,1.0
S_310,S_313,1.0
S_310,S_316,1.0
S_310,S_317,1.0
S_310,S_322,1.0
S_310,S_323,1.0
S_310,S_416,1.0
S_311,S_19,1.0
S_311,S_49,1.0
S_311,S_121,1.0
S_311,S_139,1.0
S_311,S_145,1.0
S_311,S_147,1.0
S_311,S_154,1.0
S_311,S_155,1.0
S_311,S_177,1.0
S_311,S_186,1.0
S_311,S_229,1.0
S_311,S_251,1.0
S_311,S_253,1.0
S_311,S_270,1.0
S_311,S_277,1.0
S_311,S_285,1.0
S_311,S_287,1.0
S_311,S_293,1.0
S_311,S_299,1.0
S_311,S_309,1.0
S_311,S_315,1.0
S_311,S_318,1.0
S_311,S_323,1.0
S_311,S_326,1.0
S_311,S_487,1.0
S_311,S_513,1.0
S_311,S_516,1.0
S_311,S_581,1.0
S_311,S_582,1.0
S_311,S_583,1.0
S_311,S_588,1.0
S_311,S_607,1.0
S_311,S_614,1.0
S_311,S_621,1.0
S_311,S_626,1.0
S_311,S_627,1.0
S_311,S_628,1.0
S_311,S_648,1.0
S_311,S_658,1.0
S_311,S_666,1.0
S_311,S_674,1.0
S_311,S_683,1.0
S_311,S_694,1.0
S_312,S_35,1.0
S_312,S_49,1.0
S_312,S_55,1.0
S_312,S_61,1.0
S_312,S_66,1.0
S_312,S_177,1.0
S_312,S_180,1.0
S_312,S_196,1.0
S_312,S_208,1.0
S_312,S_212,1.0
S_312,S_253,1.0
S_312,S_273,1.0
S_312,S_287,1.0
S_312,S_289,1.0
S_312,S_293,1.0
S_312,S_297,1.0
S_312,S_299,1.0
S_312,S_309,1.0
S_312,S_313,1.0
S_312,S_315,1.0
S_312,S_316,1.0
S_312,S_323,1.0
S_312,S_407,1.0
S_312,S_416,1.0
S_312,S_487,1.0
S_312,S_583,1.0
S_312,S_584,1.0
S_312,S_585,1.0
S_312,S_586,1.0
S_312,S_587,1.0
S_312,S_648,1.0
S_312,S_658,1.0
S_312,S_667,1.0
S_312,S_694,1.0
S_313,S_35,1.0
S_313,S_55,1.0
S_313,S_66,1.0
S_313,S_114,1.0
S_313,S_180,1.0
S_313,S_194,1.0
S_313,S_208,1.0
S_313,S_212,1.0
S_313,S_223,1.0
S_313,S_232,1.0
S_313,S_235,1.0
S_313,S_266,1.0
S_313,S_273,1.0
S_313,S_284,1.0
S_313,S_289,1.0
S_313,S_297,1.0
S_313,S_310,1.0
S_313,S_312,1.0
S_313,S_316,1.0
S_313,S_317,1.0
S_313,S_319,1.0
S_313,S_322,1.0
S_313,S_416,1.0
S_314,S_3,1.0
S_314,S_53,1.0
S_314,S_68,1.0
S_314,S_80,1.0
S_314,S_146,1.0
S_314,S_148,1.0
S_314,S_165,1.0
S_314,S_172,1.0
S_314,S_176,1.0
S_314,S_193,1.0
S_314,S_204,1.0
S_314,S_207,1.0
S_314,S_225,1.0
S_314,S_258,1.0
S_314,S_269,1.0
S_314,S_282,1.0
S_314,S_283,1.0
S_314,S_288,1.0
S_314,S_303,1.0
S_314,S_329,1.0
S_314,S_675,1.0
S_315,S_35,1.0
S_315,S_49,1.0
S_315,S_61,1.0
S_315,S_145,1.0
S_315,S_147,1.0
S_315,S_154,1.0
S_315,S_177,1.0
S_315,S_186,1.0
S_315,S_196,1.0
S_315,S_251,1.0
S_315,S_253,1.0
S_315,S_270,1.0
S_315,S_273,1.0
S_315,S_277,1.0
S_315,S_287,1.0
S_315,S_293,1.0
S_315,S_297,1.0
S_315,S_299,1.0
S_315,S_309,1.0
S_315,S_311,1.0
S_315,S_312,1.0
S_315,S_323,1.0
S_315,S_326,1.0
S_315,S_407,1.0
S_315,S_487,1.0
S_315,S_513,1.0
S_315,S_582,1.0
S_315,S_583,1.0
S_315,S_589,1.0
S_315,S_614,1.0
S_315,S_621,1.0
S_315,S_626,1.0
S_315,S_628,1.0
S_315,S_648,1.0
S_315,S_658,1.0
S_315,S_666,1.0
S_315,S_683,1.0
S_315,S_694,1.0
S_316,S_35,1.0
S_316,S_55,1.0
S_316,S_61,1.0
S_316,S_196,1.0
S_316,S_208,1.0
S_316,S_212,1.0
S_316,S_223,1.0
S_316,S_235,1.0
S_316,S_253,1.0
S_316,S_266,1.0
S_316,S_273,1.0
S_316,S_289,1.0
S_316,S_293,1.0
S_316,S_297,1.0
S_316,S_299,1.0
S_316,S_309,1.0
S_316,S_310,1.0
S_316,S_312,1.0
S_316,S_313,1.0
S_316,S_317,1.0
S_316,S_407,1.0
S_316,S_416,1.0
S_316,S_584,1.0
S_316,S_585,1.0
S_316,S_586,1.0
S_316,S_648,1.0
S_316,S_667,1.0
S_316,S_694,1.0
S_317,S_84,1.0
S_317,S_156,1.0
S_317,S_208,1.0
S_317,S_212,1.0
S_317,S_223,1.0
S_317,S_235,1.0
S_317,S_263,1.0
S_317,S_266,1.0
S_317,S_289,1.0
S_317,S_310,1.0
S_317,S_313,1.0
S_317,S_316,1.0
S_317,S_319,1.0
S_317,S_322,1.0
S_317,S_398,1.0
S_317,S_402,1.0
S_317,S_405,1.0
S_317,S_416,1.0
S_318,S_19,1.0
S_318,S_44,1.0
S_318,S_49,1.0
S_318,S_121,1.0
S_318,S_139,1.0
S_318,S_140,1.0
S_318,S_145,1.0
S_318,S_147,1.0
S_318,S_154,1.0
S_318,S_155,1.0
S_318,S_186,1.0
S_318,S_217,1.0
S_318,S_227,1.0
S_318,S_229,1.0
S_318,S_242,1.0
S_318,S_251,1.0
S_318,S_262,1.0
S_318,S_268,1.0
S_318,S_270,1.0
S_318,S_277,1.0
S_318,S_285,1.0
S_318,S_305,1.0
S_318,S_311,1.0
S_318,S_321,1.0
S_318,S_324,1.0
S_318,S_325,1.0
S_318,S_332,1.0
S_318,S_487,1.0
S_318,S_513,1.0
S_318,S_516,1.0
S_318,S_581,1.0
S_318,S_614,1.0
S_318,S_683,1.0
S_319,S_84,1.0
S_319,S_110,1.0
S_319,S_156,1.0
S_319,S_223,1.0
S_319,S_235,1.0
S_319,S_263,1.0
S_319,S_266,1.0
S_319,S_313,1.0
S_319,S_317,1.0
S_319,S_322,1.0
S_319,S_398,1.0
S_319,S_400,1.0
S_319,S_401,1.0
S_319,S_402,1.0
S_319,S_405,1.0
S_319,S_412,1.0
S_319,S_416,1.0
S_319,S_512,1.0
S_319,S_518,1.0
S_320,S_2,1.0
S_320,S_4,1.0
S_320,S_18,1.0
S_320,S_27,1.0
S_320,S_28,1.0
S_320,S_32,1.0
S_320,S_43,1.0
S_320,S_45,1.0
S_320,S_48,1.0
S_320,S_59,1.0
S_320,S_62,1.0
S_320,S_64,1.0
S_320,S_70,1.0
S_320,S_71,1.0
S_320,S_72,1.0
S_320,S_87,1.0
S_320,S_89,1.0
S_320,S_92,1.0
S_320,S_93,1.0
S_320,S_102,1.0
S_320,S_119,1.0
S_320,S_130,1.0
S_320,S_161,1.0
S_320,S_170,1.0
S_320,S_174,1.0
S_320,S_175,1.0
S_320,S_183,1.0
S_320,S_191,1.0
S_320,S_218,1.0
S_320,S_222,1.0
S_320,S_224,1.0
S_320,S_228,1.0
S_320,S_240,1.0
S_320,S_256,1.0
S_320,S_264,1.0
S_320,S_267,1.0
S_320,S_280,1.0
S_320,S_300,1.0
S_320,S_515,1.0
S_320,S_524,1.0
S_320,S_526,1.0
S_320,S_620,1.0
S_320,S_699,1.0
S_320,S_709,1.0
S_320,S_715,1.0
S_321,S_44,1.0
S_321,S_139,1.0
S_321,S_140,1.0
S_321,S_147,1.0
S_321,S_217,1.0
S_321,S_226,1.0
S_321,S_227,1.0
S_321,S_229,1.0
S_321,S_251,1.0
S_321,S_262,1.0
S_321,S_286,1.0
S_321,S_305,1.0
S_321,S_318,1.0
S_321,S_324,1.0
S_321,S_325,1.0
S_321,S_326,1.0
S_322,S_110,1.0
S_322,S_114,1.0
S_322,S_194,1.0
S_322,S_212,1.0
S_322,S_235,1.0
S_322,S_263,1.0
S_322,S_266,1.0
S_322,S_310,1.0
S_322,S_313,1.0
S_322,S_317,1.0
S_322,S_319,1.0
S_322,S_386,1.0
S_322,S_388,1.0
S_322,S_389,1.0
S_322,S_398,1.0
S_322,S_400,1.0
S_322,S_401,1.0
S_322,S_402,1.0
S_322,S_405,1.0
S_322,S_416,1.0
S_323,S_35,1.0
S_323,S_49,1.0
S_323,S_55,1.0
S_323,S_66,1.0
S_323,S_88,1.0
S_323,S_147,1.0
S_323,S_154,1.0
S_323,S_177,1.0
S_323,S_180,1.0
S_323,S_209,1.0
S_323,S_226,1.0
S_323,S_229,1.0
S_323,S_232,1.0
S_323,S_251,1.0
S_323,S_253,1.0
S_323,S_262,1.0
S_323,S_270,1.0
S_323,S_273,1.0
S_323,S_284,1.0
S_323,S_286,1.0
S_323,S_287,1.0
S_323,S_289,1.0
S_323,S_293,1.0
S_323,S_297,1.0
S_323,S_299,1.0
S_323,S_305,1.0
S_323,S_309,1.0
S_323,S_310,1.0
S_323,S_311,1.0
S_323,S_312,1.0
S_323,S_315,1.0
S_323,S_326,1.0
S_323,S_407,1.0
S_323,S_487,1.0
S_323,S_648,1.0
S_323,S_694,1.0
S_324,S_19,1.0
S_324,S_44,1.0
S_324,S_139,1.0
S_324,S_140,1.0
S_324,S_145,1.0
S_324,S_147,1.0
S_324,S_155,1.0
S_324,S_186,1.0
S_324,S_217,1.0
S_324,S_227,1.0
S_324,S_229,1.0
S_324,S_251,1.0
S_324,S_262,1.0
S_324,S_268,1.0
S_324,S_285,1.0
S_324,S_305,1.0
S_324,S_318,1.0
S_324,S_321,1.0
S_324,S_325,1.0
S_324,S_332,1.0
S_324,S_516,1.0
S_324,S_683,1.0
S_325,S_19,1.0
S_325,S_44,1.0
S_325,S_139,1.0
S_325,S_140,1.0
S_325,S_145,1.0
S_325,S_147,1.0
S_325,S_154,1.0
S_325,S_155,1.0
S_325,S_186,1.0
S_325,S_217,1.0
S_325,S_227,1.0
S_325,S_229,1.0
S_325,S_251,1.0
S_325,S_262,1.0
S_325,S_268,1.0
S_325,S_270,1.0
S_325,S_285,1.0
S_325,S_305,1.0
S_325,S_318,1.0
S_325,S_321,1.0
S_325,S_324,1.0
S_325,S_332,1.0
S_325,S_516,1.0
S_325,S_683,1.0
S_326,S_44,1.0
S_326,S_49,1.0
S_326,S_66,1.0
S_326,S_88,1.0
S_326,S_147,1.0
S_326,S_154,1.0
S_326,S_177,1.0
S_326,S_180,1.0
S_326,S_209,1.0
S_326,S_226,1.0
S_326,S_229,1.0
S_326,S_232,1.0
S_326,S_251,1.0
S_326,S_262,1.0
S_326,S_270,1.0
S_326,S_273,1.0
S_326,S_284,1.0
S_326,S_286,1.0
S_326,S_297,1.0
S_326,S_299,1.0
S_326,S_305,1.0
S_326,S_311,1.0
S_326,S_315,1.0
S_326,S_321,1.0
S_326,S_323,1.0
S_326,S_487,1.0
S_327,S_0,1.0
S_327,S_22,1.0
S_327,S_41,1.0
S_327,S_52,1.0
S_327,S_54,1.0
S_327,S_67,1.0
S_327,S_96,1.0
S_327,S_99,1.0
S_327,S_103,1.0
S_327,S_104,1.0
S_327,S_141,1.0
S_327,S_169,1.0
S_327,S_185,1.0
S_327,S_198,1.0
S_327,S_220,1.0
S_327,S_246,1.0
S_327,S_248,1.0
S_327,S_250,1.0
S_327,S_265,1.0
S_327,S_272,1.0
S_327,S_274,1.0
S_327,S_301,1.0
S_327,S_304,1.0
S_327,S_408,1.0
S_327,S_496,1.0
S_327,S_499,1.0
S_327,S_500,1.0
S_327,S_664,1.0
S_327,S_698,1.0
S_327,S_700,1.0
S_328,S_3,1.0
S_328,S_9,1.0
S_328,S_11,1.0
S_328,S_23,1.0
S_328,S_40,1.0
S_328,S_45,1.0
S_328,S_63,1.0
S_328,S_80,1.0
S_328,S_87,1.0
S_328,S_89,1.0
S_328,S_90,1.0
S_328,S_92,1.0
S_328,S_93,1.0
S_328,S_102,1.0
S_328,S_105,1.0
S_328,S_111,1.0
S_328,S_118,1.0
S_328,S_119,1.0
S_328,S_133,1.0
S_328,S_148,1.0
S_328,S_172,1.0
S_328,S_187,1.0
S_328,S_193,1.0
S_328,S_200,1.0
S_328,S_203,1.0
S_328,S_222,1.0
S_328,S_225,1.0
S_328,S_241,1.0
S_328,S_247,1.0
S_328,S_256,1.0
S_328,S_257,1.0
S_328,S_271,1.0
S_328,S_306,1.0
S_328,S_524,1.0
S_328,S_620,1.0
S_328,S_675,1.0
S_328,S_677,1.0
S_328,S_709,1.0
S_328,S_715,1.0
S_329,S_53,1.0
S_329,S_57,1.0
S_329,S_97,1.0
S_329,S_101,1.0
S_329,S_146,1.0
S_329,S_165,1.0
S_329,S_166,1.0
S_329,S_176,1.0
S_329,S_201,1.0
S_329,S_204,1.0
S_329,S_205,1.0
S_329,S_207,1.0
S_329,S_214,1.0
S_329,S_221,1.0
S_329,S_231,1.0
S_329,S_252,1.0
S_329,S_269,1.0
S_329,S_281,1.0
S_329,S_282,1.0
S_329,S_288,1.0
S_329,S_314,1.0
S_330,S_4,1.0
S_330,S_13,1.0
S_330,S_28,1.0
S_330,S_37,1.0
S_330,S_47,1.0
S_330,S_54,1.0
S_330,S_56,1.0
S_330,S_59,1.0
S_330,S_69,1.0
S_330,S_73,1.0
S_330,S_98,1.0
S_330,S_103,1.0
S_330,S_112,1.0
S_330,S_116,1.0
S_330,S_123,1.0
S_330,S_125,1.0
S_330,S_131,1.0
S_330,S_132,1.0
S_330,S_136,1.0
S_330,S_137,1.0
S_330,S_144,1.0
S_330,S_163,1.0
S_330,S_170,1.0
S_330,S_174,1.0
S_330,S_175,1.0
S_330,S_181,1.0
S_330,S_197,1.0
S_330,S_199,1.0
S_330,S_211,1.0
S_330,S_213,1.0
S_330,S_230,1.0
S_330,S_240,1.0
S_330,S_260,1.0
S_330,S_275,1.0
S_330,S_307,1.0
S_330,S_664,1.0
S_330,S_699,1.0
S_331,S_21,1.0
S_331,S_58,1.0
S_331,S_115,1.0
S_331,S_120,1.0
S_331,S_149,1.0
S_331,S_150,1.0
S_331,S_184,1.0
S_331,S_192,1.0
S_331,S_233,1.0
S_331,S_418,1.0
S_331,S_452,1.0
S_331,S_468,1.0
S_331,S_473,1.0
S_331,S_495,1.0
S_331,S_657,1.0
S_332,S_19,1.0
S_332,S_44,1.0
S_332,S_121,1.0
S_332,S_139,1.0
S_332,S_140,1.0
S_332,S_145,1.0
S_332,S_147,1.0
S_332,S_155,1.0
S_332,S_186,1.0
S_332,S_217,1.0
S_332,S_227,1.0
S_332,S_242,1.0
S_332,S_268,1.0
S_332,S_285,1.0
S_332,S_292,1.0
S_332,S_318,1.0
S_332,S_324,1.0
S_332,S_325,1.0
S_332,S_513,1.0
S_332,S_516,1.0
S_332,S_683,1.0
S_333,S_417,1.0
S_333,S_451,1.0
S_333,S_454,1.0
S_333,S_462,1.0
S_333,S_469,1.0
S_333,S_470,1.0
S_333,S_476,1.0
S_333,S_480,1.0
S_333,S_483,1.0
S_333,S_484,1.0
S_333,S_485,1.0
S_333,S_491,1.0
S_333,S_497,1.0
S_333,S_506,1.0
S_333,S_509,1.0
S_333,S_510,1.0
S_333,S_511,1.0
S_333,S_519,1.0
S_333,S_522,1.0
S_333,S_527,1.0
S_333,S_650,1.0
S_333,S_651,1.0
S_333,S_655,1.0
S_333,S_656,1.0
S_333,S_668,1.0
S_333,S_671,1.0
S_333,S_672,1.0
S_333,S_673,1.0
S_333,S_682,1.0
S_333,S_687,1.0
S_334,S_335,1.0
S_334,S_521,1.0
S_335,S_334,1.0
S_335,S_521,1.0
S_335,S_597,1.0
S_335,S_714,1.0
S_336,S_301,1.0
S_336,S_342,1.0
S_336,S_343,1.0
S_336,S_345,1.0
S_336,S_351,1.0
S_336,S_488,1.0
S_337,S_338,1.0
S_337,S_339,1.0
S_337,S_340,1.0
S_337,S_341,1.0
S_337,S_342,1.0
S_337,S_345,1.0
S_337,S_348,1.0
S_337,S_409,1.0
S_337,S_488,1.0
S_337,S_502,1.0
S_338,S_337,1.0
S_338,S_339,1.0
S_338,S_340,1.0
S_338,S_341,1.0
S_338,S_348,1.0
S_338,S_409,1.0
S_338,S_502,1.0
S_339,S_337,1.0
S_339,S_338,1.0
S_339,S_340,1.0
S_339,S_341,1.0
S_339,S_342,1.0
S_339,S_348,1.0
S_339,S_358,1.0
S_339,S_409,1.0
S_339,S_486,1.0
S_339,S_502,1.0
S_340,S_337,1.0
S_340,S_338,1.0
S_340,S_339,1.0
S_340,S_341,1.0
S_340,S_342,1.0
S_340,S_345,1.0
S_340,S_348,1.0
S_340,S_409,1.0
S_340,S_488,1.0
S_341,S_337,1.0
S_341,S_338,1.0
S_341,S_339,1.0
S_341,S_340,1.0
S_341,S_348,1.0
S_341,S_358,1.0
S_341,S_409,1.0
S_341,S_486,1.0
S_341,S_502,1.0
S_342,S_336,1.0
S_342,S_337,1.0
S_342,S_339,1.0
S_342,S_340,1.0
S_342,S_345,1.0
S_342,S_348,1.0
S_342,S_409,1.0
S_342,S_488,1.0
S_343,S_336,1.0
S_343,S_344,1.0
S_343,S_345,1.0
S_343,S_347,1.0
S_343,S_349,1.0
S_343,S_351,1.0
S_343,S_395,1.0
S_343,S_488,1.0
S_343,S_493,1.0
S_343,S_706,1.0
S_344,S_343,1.0
S_344,S_346,1.0
S_344,S_347,1.0
S_344,S_349,1.0
S_344,S_350,1.0
S_344,S_351,1.0
S_344,S_352,1.0
S_344,S_353,1.0
S_344,S_354,1.0
S_344,S_355,1.0
S_344,S_395,1.0
S_344,S_396,1.0
S_344,S_493,1.0
S_344,S_517,1.0
S_344,S_706,1.0
S_344,S_710,1.0
S_345,S_336,1.0
S_345,S_337,1.0
S_345,S_340,1.0
S_345,S_342,1.0
S_345,S_343,1.0
S_345,S_348,1.0
S_345,S_351,1.0
S_345,S_488,1.0
S_346,S_344,1.0
S_346,S_350,1.0
S_346,S_353,1.0
S_346,S_354,1.0
S_346,S_355,1.0
S_346,S_356,1.0
S_346,S_364,1.0
S_346,S_366,1.0
S_346,S_368,1.0
S_346,S_369,1.0
S_346,S_370,1.0
S_346,S_396,1.0
S_346,S_501,1.0
S_346,S_504,1.0
S_346,S_505,1.0
S_346,S_517,1.0
S_346,S_653,1.0
S_346,S_691,1.0
S_346,S_695,1.0
S_346,S_710,1.0
S_347,S_343,1.0
S_347,S_344,1.0
S_347,S_349,1.0
S_347,S_350,1.0
S_347,S_351,1.0
S_347,S_352,1.0
S_347,S_353,1.0
S_347,S_354,1.0
S_347,S_357,1.0
S_347,S_359,1.0
S_347,S_363,1.0
S_347,S_395,1.0
S_347,S_396,1.0
S_347,S_493,1.0
S_347,S_517,1.0
S_347,S_706,1.0
S_347,S_710,1.0
S_348,S_337,1.0
S_348,S_338,1.0
S_348,S_339,1.0
S_348,S_340,1.0
S_348,S_341,1.0
S_348,S_342,1.0
S_348,S_345,1.0
S_348,S_409,1.0
S_348,S_488,1.0
S_348,S_502,1.0
S_349,S_343,1.0
S_349,S_344,1.0
S_349,S_347,1.0
S_349,S_350,1.0
S_349,S_351,1.0
S_349,S_352,1.0
S_349,S_353,1.0
S_349,S_395,1.0
S_349,S_396,1.0
S_349,S_493,1.0
S_349,S_706,1.0
S_349,S_710,1.0
S_350,S_344,1.0
S_350,S_346,1.0
S_350,S_347,1.0
S_350,S_349,1.0
S_350,S_352,1.0
S_350,S_353,1.0
S_350,S_354,1.0
S_350,S_355,1.0
S_350,S_356,1.0
S_350,S_357,1.0
S_350,S_359,1.0
S_350,S_364,1.0
S_350,S_368,1.0
S_350,S_370,1.0
S_350,S_396,1.0
S_350,S_493,1.0
S_350,S_501,1.0
S_350,S_504,1.0
S_350,S_505,1.0
S_350,S_517,1.0
S_350,S_691,1.0
S_350,S_695,1.0
S_350,S_710,1.0
S_351,S_336,1.0
S_351,S_343,1.0
S_351,S_344,1.0
S_351,S_345,1.0
S_351,S_347,1.0
S_351,S_349,1.0
S_351,S_353,1.0
S_351,S_395,1.0
S_351,S_493,1.0
S_351,S_706,1.0
S_352,S_344,1.0
S_352,S_347,1.0
S_352,S_349,1.0
S_352,S_350,1.0
S_352,S_353,1.0
